block_id,hour,lighting_score,police_stn_dist,past_incidents,crowd_density,risk_score
55,9,2,0.71,15,6,86.08
85,23,3,3.73,46,1,100.0
98,10,7,1.32,28,9,90.36
22,11,6,7.37,8,7,65.21
100,5,5,3.84,16,5,78.82
12,4,3,3.35,7,5,99.43
73,1,0,0.75,24,0,100.0
28,2,9,8.33,9,5,91.5
10,0,10,8.4,37,6,100.0
6,20,0,9.42,28,5,100.0
22,12,7,2.37,1,9,37.06
63,19,1,1.31,41,2,100.0
79,20,1,5.4,38,7,100.0
89,23,0,5.2,1,7,100.0
100,5,9,8.87,42,8,100.0
19,8,3,5.88,50,1,100.0
3,12,1,8.32,21,1,100.0
78,3,0,1.08,34,4,100.0
3,5,8,0.18,14,9,66.96
32,19,3,6.45,41,7,100.0
49,19,1,9.48,10,0,100.0
84,6,4,6.78,18,2,100.0
58,17,2,9.69,35,0,100.0
90,1,5,0.92,17,4,98.96
8,2,7,9.48,15,3,100.0
33,3,9,4.94,7,6,84.62
81,8,4,1.29,36,2,100.0
73,11,9,1.26,38,4,95.07
26,23,8,8.59,19,8,100.0
72,3,4,2.8,6,6,97.24
72,20,7,8.11,40,6,100.0
38,8,8,1.02,5,3,45.75
80,19,10,3.42,33,6,100.0
7,22,10,6.47,4,0,87.82
30,4,0,3.08,39,10,100.0
5,3,7,3.87,16,9,100.0
28,8,5,3.71,35,6,100.0
59,18,7,9.51,5,7,76.5
49,15,3,7.34,22,9,100.0
54,16,9,9.87,50,1,100.0
76,10,1,0.25,38,4,100.0
82,5,1,3.15,25,10,100.0
50,7,5,8.88,5,2,76.37
62,20,7,2.0,9,0,61.39
83,3,0,7.74,47,8,100.0
76,22,5,8.98,31,2,100.0
62,14,6,2.06,18,10,75.74
59,8,3,8.95,34,8,100.0
93,6,6,0.51,29,0,99.0
74,6,0,3.94,27,8,100.0
30,17,0,3.86,45,3,100.0
79,20,5,3.04,11,3,87.79
85,9,6,0.18,22,8,93.03
79,13,8,2.4,15,6,65.43
45,21,8,6.89,40,9,100.0
96,2,5,9.34,38,3,100.0
46,0,9,9.56,6,3,83.09
38,1,4,5.32,26,8,100.0
16,3,4,0.18,39,5,100.0
60,22,1,3.65,26,3,100.0
100,8,8,2.14,21,10,78.22
71,8,8,3.92,9,2,55.27
22,17,6,6.26,34,0,100.0
61,1,7,6.7,38,1,100.0
78,3,8,2.83,13,5,82.46
88,19,3,0.93,6,0,73.03
64,19,2,3.07,13,6,94.39
10,15,0,3.63,38,5,100.0
7,19,3,0.87,8,6,82.89
11,10,1,8.61,46,3,100.0
67,23,9,7.83,27,4,100.0
41,12,9,6.21,44,10,100.0
22,8,5,7.05,47,0,100.0
82,15,1,2.88,30,3,100.0
95,9,1,3.98,26,0,100.0
86,10,10,5.85,27,0,86.31
53,17,7,4.74,5,9,64.78
1,23,10,9.86,25,7,100.0
87,12,2,4.27,16,5,94.81
60,1,5,9.94,38,0,100.0
86,7,6,6.63,50,8,100.0
80,18,0,3.51,50,5,100.0
36,4,1,7.69,31,8,100.0
52,17,7,1.29,20,0,74.78
18,20,5,3.95,22,2,100.0
8,6,2,5.07,38,7,100.0
21,19,2,4.58,19,7,100.0
27,0,1,8.23,1,2,100.0
5,12,9,2.52,33,10,100.0
89,20,0,8.77,16,7,100.0
21,0,8,7.32,15,4,100.0
14,14,3,0.44,46,0,100.0
75,17,2,5.88,26,6,100.0
76,15,7,5.56,49,7,100.0
24,20,8,1.05,9,6,63.43
99,13,10,6.17,46,8,100.0
9,14,6,0.26,50,10,100.0
53,23,3,7.11,30,7,100.0
41,7,5,6.8,4,2,70.65
91,10,5,2.71,37,4,100.0
53,12,10,2.91,9,0,49.51
3,6,6,3.15,48,9,100.0
92,16,8,9.15,42,2,100.0
86,9,0,3.17,35,9,100.0
6,3,4,8.97,9,2,100.0
14,12,8,6.03,21,10,85.07
64,20,9,9.79,20,6,100.0
79,5,8,4.07,42,10,100.0
23,2,7,6.31,35,0,100.0
18,4,4,4.06,6,4,92.03
91,14,5,9.07,1,2,69.89
21,3,4,8.93,36,10,100.0
16,4,1,0.13,30,2,100.0
100,15,1,1.51,14,8,88.75
58,6,7,8.77,13,3,89.42
31,12,8,4.51,17,8,74.58
24,20,9,2.93,4,10,47.92
28,23,10,5.03,23,0,100.0
84,0,0,5.56,11,8,100.0
11,17,10,3.44,24,0,85.38
29,6,7,5.28,42,2,100.0
75,17,0,0.12,13,7,86.85
45,10,3,3.28,29,9,100.0
16,2,8,9.12,5,1,100.0
13,22,3,7.7,40,5,100.0
75,20,9,5.79,6,8,56.04
45,10,8,7.66,13,6,68.13
93,13,5,4.69,44,1,100.0
35,19,4,9.55,19,9,100.0
16,6,7,5.5,28,6,100.0
9,20,0,1.32,5,6,83.87
41,3,2,7.93,18,1,100.0
35,2,4,4.69,27,3,100.0
92,8,2,3.61,26,10,100.0
4,13,1,7.9,23,7,100.0
41,7,2,0.77,37,6,100.0
96,15,7,2.34,2,10,42.04
52,23,7,0.2,49,1,100.0
74,19,3,7.26,36,1,100.0
8,13,5,1.06,24,8,89.52
15,16,5,6.6,21,4,99.21
73,14,5,4.42,18,4,93.53
16,15,7,2.41,5,5,49.38
70,0,8,5.69,26,7,100.0
91,3,6,3.74,32,7,100.0
93,20,7,4.72,43,7,100.0
51,18,2,3.05,19,1,100.0
80,23,8,1.47,13,9,81.82
95,15,4,6.69,43,8,100.0
16,13,9,3.97,1,4,37.51
76,13,10,2.3,2,8,31.93
32,12,5,3.57,27,2,96.59
72,0,8,3.73,45,2,100.0
62,15,6,6.99,3,9,62.15
41,19,3,1.28,27,2,100.0
53,17,9,7.01,15,6,70.85
87,18,4,6.34,27,10,100.0
34,3,5,6.44,36,3,100.0
4,10,4,9.42,0,6,74.52
3,7,2,5.09,49,5,100.0
6,5,2,5.19,33,9,100.0
53,14,1,6.1,39,1,100.0
53,23,8,2.3,24,8,100.0
50,18,9,5.75,9,6,65.83
83,9,2,4.45,6,7,79.64
25,1,2,7.78,12,7,100.0
44,2,7,3.63,23,10,100.0
27,22,5,8.76,4,8,100.0
42,3,4,3.91,21,8,100.0
86,18,2,5.0,38,8,100.0
22,14,2,1.94,8,1,65.08
83,11,9,4.89,4,10,47.14
68,15,6,7.25,17,8,83.62
3,22,9,0.65,0,3,38.42
93,11,5,9.13,10,1,88.88
97,9,4,1.61,4,7,57.53
76,1,0,9.65,7,4,100.0
4,1,5,4.46,1,6,79.85
10,19,4,1.02,2,6,76.55
97,23,0,1.51,30,3,100.0
30,17,0,2.74,42,1,100.0
30,0,1,1.29,0,4,81.62
65,11,1,2.6,7,9,79.28
80,8,7,3.62,17,0,75.67
54,7,8,7.56,44,1,100.0
39,15,6,3.76,42,3,100.0
41,0,10,2.91,12,6,83.62
44,13,2,0.72,48,3,100.0
2,5,7,1.64,21,0,67.4
4,5,1,9.28,16,4,100.0
60,14,10,5.89,48,10,100.0
87,20,8,9.04,50,0,100.0
57,6,5,6.31,45,3,100.0
98,11,5,6.61,2,9,71.04
49,8,9,6.91,41,2,100.0
95,17,7,0.14,31,6,90.21
3,6,4,6.06,44,3,100.0
90,0,1,5.49,10,5,100.0
18,0,4,3.36,24,2,100.0
82,2,9,4.12,18,7,98.24
26,15,2,0.72,44,2,100.0
7,3,8,8.78,41,5,100.0
89,9,1,5.25,49,0,100.0
83,8,2,4.97,40,9,100.0
17,15,0,2.37,35,2,100.0
13,3,7,0.15,26,9,100.0
71,16,10,1.73,10,3,42.21
10,0,9,2.39,5,1,72.8
2,3,0,1.66,34,9,100.0
81,19,4,4.01,20,8,100.0
8,8,8,6.52,35,10,100.0
7,21,10,7.64,44,9,100.0
78,19,5,0.9,47,5,100.0
90,21,4,3.62,27,1,100.0
2,0,0,1.06,9,3,100.0
47,1,1,2.3,34,10,100.0
33,7,4,7.61,20,8,100.0
23,4,4,3.12,37,2,100.0
53,5,0,0.36,8,10,67.56
87,3,4,5.37,49,4,100.0
41,10,8,7.62,24,6,92.72
68,23,4,3.2,37,9,100.0
54,18,0,5.66,39,9,100.0
47,10,6,4.45,14,8,71.37
91,16,10,9.54,22,7,85.15
73,1,5,2.11,13,5,86.71
46,3,4,7.54,37,9,100.0
42,11,0,2.6,8,10,81.07
64,12,7,5.8,9,1,82.04
54,9,9,3.37,0,5,29.14
38,11,6,2.47,48,5,100.0
66,1,3,9.16,49,9,100.0
10,23,7,9.64,50,3,100.0
36,4,1,8.68,35,9,100.0
86,21,4,9.28,11,7,100.0
56,11,3,8.87,48,9,100.0
50,13,8,2.67,33,10,95.1
51,21,7,2.79,17,5,75.38
30,22,10,5.07,0,7,49.09
94,1,8,8.86,27,5,100.0
26,1,10,1.31,7,3,61.43
73,22,1,7.54,24,1,100.0
76,7,6,6.34,20,4,100.0
32,23,7,2.98,35,0,100.0
99,0,3,2.83,16,6,100.0
13,8,2,6.23,30,10,100.0
42,9,4,0.47,40,0,100.0
69,9,6,8.64,13,7,84.92
21,13,7,4.62,35,1,100.0
52,12,4,5.34,43,4,100.0
86,11,5,2.28,10,8,63.57
59,12,7,7.81,14,5,81.5
60,1,10,0.15,47,3,100.0
36,21,4,7.5,19,0,100.0
81,10,0,5.61,36,0,100.0
2,17,10,7.43,43,9,100.0
54,21,7,8.05,34,6,100.0
67,0,4,4.71,42,7,100.0
13,20,2,2.19,15,3,90.48
27,13,3,6.96,29,5,100.0
9,16,3,8.27,40,6,100.0
87,12,5,6.51,39,7,100.0
33,7,2,2.88,49,3,100.0
80,1,4,8.82,22,6,100.0
57,4,5,9.31,44,6,100.0
13,15,5,5.17,42,3,100.0
36,0,6,7.15,31,10,100.0
14,14,8,0.58,6,6,50.1
45,11,9,4.33,40,7,100.0
87,0,1,7.07,0,2,100.0
67,6,4,7.83,30,3,100.0
36,15,1,1.63,40,8,100.0
61,17,1,5.19,49,0,100.0
71,17,3,6.55,20,6,100.0
63,10,8,6.89,43,1,100.0
32,4,5,9.87,25,2,100.0
29,7,0,8.7,11,10,100.0
79,3,5,2.16,17,7,100.0
96,9,4,2.91,12,9,68.87
90,19,6,5.6,0,2,68.21
59,21,0,7.68,6,8,100.0
28,10,0,1.28,25,9,100.0
49,17,8,1.09,6,1,42.92
29,8,4,1.49,32,4,99.86
44,13,2,3.98,47,8,100.0
85,13,2,9.65,22,10,100.0
75,22,1,0.86,44,0,100.0
73,7,8,2.68,36,1,100.0
61,9,7,2.01,9,7,55.15
17,17,5,6.3,42,9,100.0
71,1,8,4.6,39,2,100.0
57,23,3,9.49,0,8,96.96
77,11,0,1.41,21,6,100.0
31,7,3,9.71,8,9,92.7
26,4,0,1.33,27,3,100.0
96,21,10,0.89,25,5,84.7
26,11,9,2.59,10,2,50.6
60,10,4,1.2,29,10,100.0
11,20,2,8.66,0,3,91.97
98,15,3,4.09,28,2,100.0
91,19,3,3.09,44,2,100.0
70,11,0,9.67,9,3,100.0
18,11,3,4.55,4,1,75.91
4,9,2,4.38,25,9,100.0
33,4,3,7.78,20,6,100.0
88,12,7,8.28,30,6,100.0
68,15,4,6.28,10,1,74.08
89,20,5,4.31,50,10,100.0
67,2,4,4.87,38,7,100.0
22,21,1,0.5,27,9,100.0
77,3,3,1.25,15,1,100.0
99,6,7,9.07,20,3,100.0
64,9,10,8.21,7,9,53.8
96,18,4,0.42,26,6,100.0
28,0,9,9.39,49,10,100.0
3,22,5,1.16,20,9,96.91
30,2,9,4.18,25,8,100.0
53,7,5,5.54,38,9,100.0
87,16,9,5.67,35,2,100.0
87,18,4,9.24,47,7,100.0
18,23,7,6.34,41,5,100.0
11,7,8,2.14,22,4,89.58
97,11,4,7.14,2,10,62.82
17,5,6,3.68,9,6,68.9
94,6,7,7.48,27,5,100.0
54,3,6,5.74,12,7,94.5
83,10,8,5.19,30,2,100.0
25,21,5,7.07,7,0,89.38
73,9,7,0.71,47,10,100.0
70,16,2,5.43,37,8,100.0
13,11,1,1.65,36,5,100.0
66,2,6,9.97,15,2,100.0
49,18,9,2.4,32,9,100.0
18,5,0,4.0,47,0,100.0
36,1,6,5.56,41,10,100.0
64,12,1,7.83,21,2,100.0
24,11,9,5.07,9,8,59.86
69,3,7,5.48,17,1,100.0
51,6,0,1.52,24,9,100.0
6,5,2,6.35,50,5,100.0
81,18,0,8.02,5,9,100.0
51,7,9,6.23,7,5,66.96
68,21,6,6.87,6,2,74.55
66,10,4,5.75,48,1,100.0
90,4,9,0.77,6,1,78.48
57,2,7,2.45,48,0,100.0
72,11,9,9.4,18,8,95.04
35,16,2,8.54,21,1,100.0
71,14,1,5.22,10,7,95.92
18,11,3,5.75,26,5,100.0
92,8,6,2.92,49,6,100.0
3,15,9,8.68,44,3,100.0
45,23,1,7.39,5,8,100.0
81,11,7,9.19,20,0,99.57
57,6,1,6.93,46,10,100.0
69,23,3,7.67,1,3,87.24
64,21,1,0.5,1,8,71.73
34,11,3,4.81,50,9,100.0
87,12,6,0.74,35,6,100.0
54,7,10,9.73,30,9,100.0
85,9,3,0.4,43,7,100.0
20,2,4,8.88,34,5,100.0
7,17,1,3.19,32,3,100.0
28,0,7,4.21,48,5,100.0
79,14,7,6.63,10,0,81.85
45,11,5,2.45,31,3,100.0
5,17,6,1.25,34,10,100.0
31,8,3,2.79,48,4,100.0
81,22,10,6.27,22,9,100.0
90,21,3,1.52,16,2,94.76
99,10,1,5.18,30,7,100.0
98,10,0,3.38,14,0,96.17
52,9,5,7.77,16,2,98.0
66,0,2,6.96,34,8,100.0
57,17,9,4.07,6,1,43.22
37,18,9,8.92,5,2,73.35
28,10,5,5.1,14,2,87.62
35,23,6,9.53,39,4,100.0
64,11,0,3.95,11,5,99.61
93,1,1,0.64,21,4,100.0
51,15,5,5.62,0,7,59.2
72,22,5,5.65,44,3,100.0
100,11,7,8.5,24,3,99.93
40,6,7,3.34,2,10,42.87
94,6,5,0.56,20,10,76.97
27,10,1,1.41,11,0,79.49
2,4,8,8.18,29,2,100.0
99,23,4,3.75,0,9,84.44
19,22,5,7.35,41,9,100.0
35,14,8,4.57,10,7,53.78
29,13,9,9.34,23,5,100.0
22,7,4,0.88,39,0,100.0
53,11,2,4.2,39,7,100.0
8,14,6,7.41,3,8,66.46
98,14,0,9.0,19,7,100.0
3,11,7,5.82,2,6,58.93
90,6,4,5.7,31,8,100.0
39,15,4,7.23,16,10,93.38
16,3,2,8.66,7,1,100.0
8,17,2,3.75,6,5,76.22
48,23,8,8.1,11,2,100.0
74,8,9,2.25,4,10,43.57
67,15,2,6.06,10,5,91.43
33,5,2,1.55,15,0,88.65
55,4,1,8.23,28,8,100.0
70,16,3,9.13,16,2,100.0
76,12,9,3.92,1,3,36.17
32,15,8,4.78,25,7,92.92
13,7,7,2.6,41,8,100.0
27,17,4,0.45,27,5,91.82
44,15,4,1.1,8,2,53.47
80,18,0,4.56,34,7,100.0
63,17,6,5.37,47,9,100.0
14,14,10,1.1,1,3,23.18
88,0,6,3.94,37,2,100.0
96,23,6,1.66,17,4,95.53
76,16,7,5.05,35,1,100.0
73,19,9,7.94,21,4,100.0
71,13,10,0.77,4,2,34.62
67,7,9,1.3,20,0,59.43
10,18,2,1.22,11,0,91.76
38,1,3,9.35,10,4,100.0
70,7,3,9.38,24,1,100.0
51,16,3,1.84,48,7,100.0
17,16,0,3.57,8,6,97.72
16,13,3,4.71,34,0,100.0
26,6,5,7.94,29,6,100.0
73,2,8,8.27,43,3,100.0
91,12,8,4.69,12,3,66.08
63,1,6,7.89,8,4,100.0
50,0,0,8.46,11,7,100.0
19,19,1,7.15,7,7,97.14
9,16,8,5.96,49,0,100.0
48,7,8,8.61,23,0,100.0
73,9,6,8.58,43,8,100.0
33,19,3,9.66,23,9,100.0
31,0,0,7.67,37,5,100.0
14,20,10,1.12,9,8,58.86
67,14,7,4.91,15,7,77.1
42,10,1,5.06,36,7,100.0
58,2,8,7.4,3,6,94.41
22,20,8,8.57,50,2,100.0
8,1,9,3.64,45,3,100.0
40,20,9,5.34,29,10,100.0
83,17,2,7.93,3,8,79.96
82,6,10,3.15,17,0,75.39
23,21,3,3.45,26,7,100.0
5,22,10,6.62,37,10,100.0
49,17,8,0.85,41,1,100.0
96,5,1,3.25,14,1,99.24
19,0,1,7.52,3,8,100.0
9,3,1,8.92,48,2,100.0
4,14,1,7.04,35,3,100.0
31,11,4,0.75,18,2,74.71
59,1,5,9.34,15,9,100.0
83,21,6,3.2,43,6,100.0
18,8,3,9.57,47,1,100.0
89,14,7,8.56,31,6,100.0
18,17,10,2.85,30,7,82.16
94,9,10,5.0,36,9,100.0
90,8,8,0.18,35,3,91.86
12,13,10,9.35,42,9,100.0
35,12,2,6.89,30,10,100.0
83,3,2,1.67,41,3,100.0
26,14,6,7.73,2,2,69.3
36,14,8,7.8,30,7,100.0
32,5,0,2.93,36,2,100.0
8,1,9,9.06,4,7,82.51
86,11,10,4.75,38,5,100.0
34,3,3,4.32,46,2,100.0
97,1,4,6.36,35,1,100.0
23,3,0,4.18,19,7,100.0
4,0,6,3.33,26,1,100.0
34,9,9,5.2,2,1,44.07
87,9,9,7.29,50,8,100.0
56,9,8,7.37,20,0,85.75
37,22,8,8.22,22,8,100.0
35,12,5,8.63,12,1,93.58
5,9,9,1.78,11,7,45.62
26,16,7,7.69,49,0,100.0
68,14,2,1.73,1,8,60.36
4,19,8,7.63,17,3,91.3
81,5,6,8.21,1,2,59.69
18,0,2,5.71,16,5,100.0
97,20,9,4.88,39,4,100.0
65,22,7,7.72,25,10,100.0
3,6,2,1.08,8,8,66.76
72,7,8,5.25,40,8,100.0
19,1,7,6.81,15,2,100.0
67,14,5,8.45,39,7,100.0
56,19,5,8.7,42,9,100.0
38,10,7,3.83,44,8,100.0
52,4,1,9.79,1,7,100.0
33,14,0,9.12,49,3,100.0
52,1,1,3.27,32,5,100.0
11,12,9,0.86,41,6,100.0
51,17,6,1.61,14,3,67.8
99,14,9,8.47,18,10,80.25
59,14,9,8.94,12,0,78.93
58,12,9,3.27,15,8,59.63
12,14,9,3.17,22,4,80.27
25,7,4,1.84,3,0,53.8
70,8,6,0.71,13,5,63.56
68,14,7,8.99,50,4,100.0
55,2,1,4.6,38,7,100.0
53,15,3,1.16,6,1,64.53
66,6,6,5.76,1,5,62.93
64,2,4,9.17,35,2,100.0
4,17,5,3.59,24,0,100.0
83,6,9,0.51,46,7,100.0
78,0,9,0.67,31,4,100.0
53,20,0,4.87,37,9,100.0
70,23,2,1.18,0,4,82.05
64,22,6,6.06,39,1,100.0
82,1,8,7.96,29,10,100.0
43,11,4,7.54,27,0,100.0
81,10,10,5.77,20,5,73.3
92,3,9,8.49,2,10,72.73
32,6,7,2.89,43,3,100.0
67,23,0,1.58,18,7,100.0
75,5,2,0.99,7,1,69.19
49,12,9,7.33,25,10,100.0
36,17,1,4.63,4,10,75.47
68,1,7,2.7,9,8,82.87
91,18,10,0.74,14,1,60.14
97,23,10,5.89,4,3,74.09
96,7,0,1.63,23,3,100.0
75,21,9,7.16,0,0,54.38
16,5,10,9.9,12,1,74.02
31,15,6,2.18,10,9,60.68
51,19,5,5.04,4,0,65.73
33,10,1,5.1,7,5,86.59
23,13,2,2.79,31,5,100.0
44,15,6,9.29,18,3,95.45
9,23,4,6.02,40,8,100.0
41,6,5,5.06,38,10,100.0
52,8,2,0.39,48,3,100.0
39,12,0,8.03,26,5,100.0
92,15,0,8.45,37,1,100.0
76,10,4,7.14,8,0,76.83
17,4,0,5.07,46,8,100.0
84,21,1,4.46,43,0,100.0
24,11,5,9.24,28,2,100.0
100,1,4,9.74,26,5,100.0
69,17,1,9.46,46,5,100.0
32,20,6,4.55,27,4,100.0
72,10,8,5.38,2,5,56.04
94,17,3,1.72,40,2,100.0
47,19,6,9.61,34,7,100.0
57,20,1,0.61,24,0,100.0
18,20,8,2.67,28,6,100.0
25,6,3,7.67,33,4,100.0
44,21,1,2.76,20,6,100.0
39,17,8,8.35,47,3,100.0
87,3,1,9.93,16,7,100.0
21,22,6,5.22,26,7,100.0
19,3,10,0.84,23,5,95.21
49,14,9,7.26,33,1,100.0
33,10,7,8.06,36,6,100.0
65,16,7,7.43,15,0,78.24
39,13,2,7.9,46,9,100.0
16,8,7,5.83,4,4,61.87
49,9,0,6.1,35,3,100.0
54,17,3,3.35,49,1,100.0
89,11,0,7.28,43,5,100.0
2,8,6,5.55,32,8,100.0
16,11,9,9.5,3,5,58.19
34,17,7,2.12,8,3,50.62
99,21,0,5.28,4,8,95.92
29,17,8,9.36,2,9,65.92
21,20,3,7.41,16,7,100.0
22,3,9,9.81,20,7,100.0
42,3,10,5.4,1,9,68.61
77,7,5,4.53,31,7,100.0
74,14,1,1.19,50,2,100.0
39,10,3,4.68,48,7,100.0
86,10,7,1.69,36,3,95.51
19,7,9,4.88,50,3,100.0
11,17,8,7.59,39,6,100.0
2,15,10,6.4,1,4,38.82
45,4,4,3.14,48,3,100.0
16,16,2,2.25,13,10,82.96
13,2,3,1.24,28,0,100.0
36,22,3,1.93,3,6,79.3
28,9,2,7.26,1,1,87.24
57,8,1,1.83,34,3,100.0
53,3,10,0.81,11,8,63.62
30,5,1,2.68,12,7,95.95
16,6,7,1.36,42,8,100.0
50,15,1,0.78,26,1,100.0
51,11,9,8.93,42,5,100.0
58,18,6,2.56,7,0,64.38
11,6,4,7.94,5,9,82.74
58,0,4,7.61,2,0,100.0
1,6,1,7.54,43,7,100.0
6,14,3,9.75,50,3,100.0
48,11,1,3.79,29,4,100.0
63,17,5,0.23,35,2,100.0
8,4,7,8.02,49,9,100.0
92,3,9,4.97,26,8,100.0
32,7,1,6.84,47,9,100.0
2,14,8,3.54,4,0,53.47
18,1,9,4.06,20,10,100.0
47,18,8,7.22,31,9,100.0
28,19,8,1.74,38,7,100.0
4,19,10,1.37,18,6,79.51
65,23,8,8.61,35,8,100.0
30,4,6,5.0,50,4,100.0
96,2,7,4.24,2,6,66.59
66,0,5,2.44,15,5,100.0
49,12,1,5.75,6,2,89.4
75,0,7,4.07,28,6,100.0
54,3,4,4.28,15,9,100.0
55,14,7,8.47,24,1,100.0
21,17,3,9.93,6,6,88.87
86,15,9,7.66,36,3,100.0
79,15,5,4.45,45,0,100.0
15,5,1,9.55,24,10,100.0
4,14,4,5.6,20,7,97.64
32,19,7,0.12,34,4,100.0
82,17,6,0.84,47,10,100.0
75,16,2,0.19,18,2,90.37
57,7,2,0.47,24,9,100.0
69,15,3,4.72,11,0,79.46
66,18,3,2.6,2,7,76.46
41,1,4,0.96,10,5,96.52
11,20,5,4.35,45,7,100.0
12,17,3,1.34,6,9,66.51
94,20,9,3.19,7,8,60.26
56,23,8,7.31,35,9,100.0
24,10,7,9.24,6,4,63.25
90,23,6,6.95,48,7,100.0
71,16,10,4.54,35,0,100.0
41,7,0,8.19,36,8,100.0
57,16,3,8.77,4,1,95.5
97,14,6,6.57,43,4,100.0
50,19,9,7.73,19,1,93.26
60,14,1,8.33,49,7,100.0
64,16,9,8.55,30,8,100.0
18,1,8,3.39,35,6,100.0
15,22,4,7.44,39,9,100.0
37,8,8,6.62,0,3,46.2
6,12,8,1.47,24,10,87.49
14,10,0,1.24,25,2,100.0
79,19,3,5.73,11,7,96.4
38,19,0,7.27,31,7,100.0
87,4,5,9.25,16,1,100.0
62,15,5,7.21,7,1,76.33
5,13,7,0.22,5,1,43.03
6,3,6,4.85,20,7,100.0
65,5,6,4.25,1,8,55.59
22,23,9,0.22,24,10,100.0
46,22,7,6.3,22,7,100.0
75,1,9,5.63,3,0,90.6
67,1,3,2.15,2,5,82.99
17,13,5,4.01,5,5,56.62
37,10,2,3.94,23,0,100.0
14,19,5,9.76,48,6,100.0
94,2,10,7.79,38,7,100.0
66,18,9,7.46,27,3,100.0
83,2,1,5.75,15,6,100.0
27,12,1,2.86,41,5,100.0
8,16,4,9.4,12,5,96.77
36,16,10,5.59,16,2,69.7
39,21,7,0.67,48,9,100.0
89,3,5,6.59,41,2,100.0
68,9,6,9.38,40,8,100.0
78,6,4,2.93,40,6,100.0
29,14,7,9.5,4,6,63.3
27,13,2,8.95,13,7,100.0
26,8,3,7.63,1,2,80.13
26,12,2,2.12,21,2,98.78
70,10,9,5.82,8,3,56.25
36,16,5,5.99,38,10,100.0
72,1,0,8.42,32,7,100.0
90,0,0,0.72,5,3,99.34
100,16,9,5.91,17,5,69.78
78,12,7,2.81,27,8,97.82
79,14,1,5.16,38,3,100.0
94,22,6,9.31,23,7,100.0
76,6,1,7.41,25,0,100.0
52,1,2,3.16,5,10,93.55
73,10,5,7.15,26,0,100.0
36,19,0,6.92,44,8,100.0
2,6,10,9.06,21,8,93.97
99,17,7,2.9,32,1,100.0
77,9,3,3.3,0,10,48.16
94,7,10,4.57,14,0,66.6
8,11,3,4.56,2,0,61.63
12,19,1,5.95,29,9,100.0
59,21,6,8.66,24,2,100.0
26,1,1,5.86,39,1,100.0
34,11,7,2.19,45,4,100.0
28,8,2,1.89,35,2,100.0
85,13,4,1.96,25,9,93.68
5,19,9,0.2,43,4,100.0
74,9,6,2.39,30,4,100.0
83,2,2,0.99,36,0,100.0
44,5,2,1.61,50,3,100.0
52,6,4,5.9,25,7,100.0
83,7,10,3.45,44,3,100.0
25,17,3,7.0,5,1,78.47
62,1,1,3.22,24,9,100.0
31,12,1,7.74,3,10,85.18
9,17,5,7.08,16,0,91.3
87,5,1,8.3,39,5,100.0
97,3,7,6.77,18,2,100.0
65,23,10,9.28,45,3,100.0
41,17,1,4.29,30,7,100.0
8,3,2,6.85,14,1,100.0
93,14,5,2.12,35,9,100.0
44,11,8,5.31,7,1,58.49
70,23,2,6.58,22,10,100.0
66,19,5,6.99,19,5,100.0
55,23,7,2.13,8,1,92.17
66,16,0,3.56,26,8,100.0
25,20,3,0.14,46,9,100.0
10,16,9,1.16,49,1,100.0
36,1,0,9.16,43,3,100.0
96,22,10,1.22,41,4,100.0
67,7,0,9.34,40,6,100.0
4,19,8,9.47,19,3,100.0
86,8,6,8.57,34,7,100.0
5,23,3,4.59,15,2,100.0
46,1,0,6.95,13,0,100.0
93,15,5,1.28,49,9,100.0
42,8,2,9.89,1,4,83.83
92,19,4,9.37,39,6,100.0
42,17,8,8.81,9,0,70.27
88,21,10,5.58,31,5,100.0
5,19,4,5.22,5,3,73.81
64,20,4,3.53,1,10,62.99
92,16,7,7.05,44,9,100.0
28,0,8,9.91,30,3,100.0
76,17,3,8.42,3,5,72.49
46,22,8,3.31,40,6,100.0
75,10,5,8.67,36,1,100.0
67,23,3,7.45,23,0,100.0
15,19,0,0.83,38,10,100.0
84,3,4,5.47,26,7,100.0
40,20,5,8.67,9,0,84.1
53,23,9,6.6,39,8,100.0
66,0,0,0.85,33,4,100.0
45,23,4,0.98,49,8,100.0
95,20,1,5.76,12,4,100.0
41,4,1,5.16,26,7,100.0
66,0,5,0.87,25,3,100.0
61,7,4,6.67,24,5,100.0
80,3,6,7.39,42,2,100.0
63,18,1,3.81,45,8,100.0
84,14,7,0.34,28,8,84.92
14,16,3,0.73,28,7,100.0
57,19,4,6.71,22,1,100.0
1,10,6,8.38,35,4,100.0
28,4,3,6.02,21,0,100.0
16,10,2,7.16,6,0,91.85
60,0,9,0.47,2,4,53.55
69,16,9,0.58,11,3,53.23
5,16,1,4.55,1,3,73.44
44,9,3,6.27,25,5,100.0
19,18,0,5.45,32,10,100.0
32,17,9,6.29,46,9,100.0
43,18,10,5.21,31,9,100.0
13,7,7,8.09,45,5,100.0
85,15,5,4.8,31,10,100.0
44,14,0,5.88,24,3,100.0
87,1,8,8.37,32,3,100.0
61,5,9,9.09,27,2,100.0
98,8,8,0.6,39,10,100.0
41,23,4,4.67,49,4,100.0
17,19,3,4.96,25,9,100.0
96,7,8,7.6,42,6,100.0
74,16,9,4.05,4,8,34.44
17,12,3,4.0,37,7,100.0
91,18,9,1.83,15,1,61.54
